index,unit2_pos,unit1_beam
9507,"[0.20822835954546973, 0.34453200606012996]",12
9806,"[0.19705756523513435, 0.4295589658288146]",17
3527,"[0.9814612349696659, 0.2083506152428854]",14
4598,"[0.2598754575337959, 0.46260196320479585]",19
5097,"[0.2512240338450923, 0.5640812940756555]",22
9605,"[0.18560155914834636, 0.40467302638863434]",16
4784,"[0.35344868564738136, 0.370662242477231]",15
249,"[0.270048010651879, 0.31867828010417487]",11
1155,"[0.26491419879394734, 0.5129268629878012]",19
3284,"[0.5452536007942468, 0.502972487211729]",19
10496,"[0.24464039548922836, 0.31784874877967856]",11
449,"[0.3505252650020717, 0.38144614957779943]",14
3640,"[0.7652707135018472, 0.30996820128537633]",15
7084,"[0.20706374482399006, 0.3623669293501515]",14
1464,"[0.5571849598361598, 0.27194801604100627]",14
10553,"[0.21058135665476202, 0.22107009539465067]",4
8964,"[0.3602224651819177, 0.4131065947659341]",17
7037,"[0.19651090934856208, 0.4140743813210034]",17
11105,"[0.2827637020410389, 0.1466887874959614]",2
5133,"[0.34127965014479367, 0.19424858288362631]",8
3972,"[0.558587251035202, 0.2595050462914453]",12
1126,"[0.29250843751977496, 0.38047836304237737]",14
9829,"[0.1962494652215545, 0.4312180284778072]",17
1916,"[0.4644435993687113, 0.4256878197067736]",17
4090,"[0.24456909255778114, 0.35573067881312287]",13
10004,"[0.36212387698553, 0.4584543066412561]",17
4430,"[0.30154014354893555, 0.5690584819440443]",23
912,"[0.37367495365321024, 0.33070648416201687]",12
2423,"[0.4152208014380126, 0.2835614544464237]",12
6730,"[0.23099776583926337, 0.33775750035147]",9
129,"[0.29547939344708674, 0.47117378681266864]",17
279,"[0.2714027665520311, 0.370938752938377]",14
277,"[0.27142653420147617, 0.36720586200761457]",14
7319,"[0.08035841611985543, 0.36457901284284716]",12
2619,"[0.658577743975424, 0.48652011610955403]",16
3358,"[0.5449208537357919, 0.6144061938193663]",19
4389,"[0.4414602842636881, 0.197566708142317]",9
7382,"[0.24276275133506112, 0.4952301949283526]",23
9904,"[0.25790274278184844, 0.4451818056064933]",17
4644,"[0.3252364880866463, 0.46412277062321544]",17
11124,"[0.28076721965653434, 0.19867274988866482]",4
6099,"[0.28644768740103826, 0.41296833955500833]",16
1476,"[0.4741645671980023, 0.4424167012308001]",16
4118,"[0.32618719399689644, 0.4786395686152518]",19
4642,"[0.33754812948590424, 0.4462878473528411]",17
1968,"[0.39632552169977864, 0.2895064288502346]",14
3902,"[0.7972857346698068, 0.49177381443908885]",17
120,"[0.29913961115764104, 0.44117240423423204]",17
1545,"[0.5855872985755672, 0.4715885524454459]",17
9301,"[0.3357655559295172, 0.4292824554069631]",17
3943,"[0.42755621048671555, 0.42430526751892705]",16
6106,"[0.2844512050165337, 0.41476565739527943]",16
5128,"[0.3287540999174183, 0.24913590486294865]",11
8893,"[0.3600560916526903, 0.41435089174285494]",17
1599,"[0.5473451537765315, 0.4635697497402179]",17
10227,"[0.3649284593836144, 0.4588690722936806]",18
11386,"[0.3293482911028806, 0.4218166735847326]",19
7389,"[0.2503921661820674, 0.4682704271867552]",21
2796,"[0.6787802443318078, 0.18940965022616327]",14
2066,"[0.48032038789763126, 0.2994608046459539]",14
5265,"[0.28899082568900303, 0.30526752383883904]",12
7076,"[0.20870371250059477, 0.44034287294903024]",20
5897,"[0.27411227836922325, 0.377713258647037]",15
4125,"[0.3812330655518814, 0.4684086824369755]",20
4407,"[0.3478157532017675, 0.41559518871977574]",15
10892,"[0.26733849883468686, 0.19881100511923783]",3
6155,"[0.27344678423542573, 0.4204341213772388]",16
7845,"[0.19052146217816052, 0.5086409511936884]",25
10828,"[0.26745733706502417, 0.15512235587326118]",2
5441,"[0.33569425298118205, 0.4140743813210034]",16
1330,"[0.43221466938952213, 0.43439789852557215]",17
923,"[0.3424204972168283, 0.3609843771623049]",14
5857,"[0.2861387079920285, 0.3803401078314516]",15
2233,"[0.4853353615083377, 0.2655882759454764]",12
4326,"[0.4040975424265673, 0.5098852481706092]",19
8826,"[0.35506488567454103, 0.41587169914162725]",17
2378,"[0.418500736791222, 0.4679939167649037]",17
5730,"[0.2007890858940238, 0.394995161054061]",16
4929,"[0.2800304225912897, 0.5586893405155476]",22
6116,"[0.2776298901999952, 0.41269182913315683]",16
2420,"[0.41491182202900284, 0.2803815843986588]",13
10674,"[0.25355326330493955, 0.1965989215872477]",4
1962,"[0.39577886581320637, 0.3648555232843459]",15
8016,"[0.20549508009572048, 0.4014931563408694]",15
6617,"[0.18386652089084937, 0.28300843354377897]",6
5482,"[0.36535627703984935, 0.43080326280573544]",17
7767,"[0.21740267148818848, 0.4863818608986283]",23
11039,"[0.2744687930771231, 0.15484584545140964]",2
8786,"[0.35710890335793566, 0.4178072722124714]",17
7189,"[0.18733659742273126, 0.287985621431815]",7
5864,"[0.27228216951394607, 0.378128024338756]",15
100,"[0.3113561819591188, 0.43578045067412424]",16
2263,"[0.4857394115151276, 0.27056546383351243]",12
9235,"[0.3368588677026617, 0.43439789852557215]",17
1025,"[0.26039834577092313, 0.3119037743758677]",11
6271,"[0.27912725197992966, 0.3716300290519476]",12
3474,"[0.4917050910360841, 0.4801603760533187]",17
8131,"[0.144935114325459, 0.4063320890376269]",17
92,"[0.3130912202335037, 0.4382690446476131]",16
2286,"[0.4298141369982277, 0.3406608599380889]",14
4358,"[0.3499310738166094, 0.5357389741462115]",22
292,"[0.2712839283216938, 0.3972072445664039]",15
8412,"[0.20939297428383732, 0.46730264065133315]",22
10267,"[0.3590816181098831, 0.4554126918240642]",19
7909,"[0.15734182630560917, 0.5962947601467877]",30
7894,"[0.15593953510656697, 0.5860638738899223]",30
7365,"[0.16955839710708692, 0.44822342042368524]",19
5229,"[0.38368113324206593, 0.1654914973017578]",6
5016,"[0.20138327707948617, 0.4642610258537885]",19
9298,"[0.3307743499513679, 0.4248582883822773]",17
11090,"[0.27739221372243267, 0.15539886629511268]",2
3934,"[0.48008271142006875, 0.40619383382670116]",15
5650,"[0.3857251509254606, 0.3500622148311635]",15
1990,"[0.3888624803819998, 0.21042444350500802]",11
2337,"[0.40205352474317263, 0.3500622148311635]",15
3983,"[0.549365403810481, 0.30872390432810276]",14
400,"[0.35394780625195144, 0.4186368035369677]",15
6819,"[0.174882350143691, 0.3526890640155782]",11
10087,"[0.3626943005215473, 0.45679524401191074]",17
1289,"[0.35615819746457344, 0.41200055301958627]",16
6024,"[0.33975852069852625, 0.39706898935547813]",15
1127,"[0.2871131815348358, 0.38047836304237737]",14
4483,"[0.28998906688125525, 0.3110742430513714]",12
4147,"[0.4300518134757902, 0.2629614267610617]",12
2228,"[0.4850026144498829, 0.2704272086225867]",12
8340,"[0.1641631411221477, 0.43080326280573544]",19
4162,"[0.31185530256368893, 0.37218304987600337]",14
5661,"[0.3818985596856789, 0.33844877642574606]",15
4635,"[0.38187479203623387, 0.37176828426287334]",14
9025,"[0.36923040357852116, 0.3925065671198666]",16
4802,"[0.3187241526791175, 0.23862850822352624]",9
7005,"[0.18968959451513565, 0.4254113092456276]",18
1306,"[0.3733184389453104, 0.4133831052074329]",16
8225,"[0.22607786280944922, 0.49094428315388705]",22
3564,"[0.7624423634543177, 0.2979399972471816]",15
2129,"[0.48958977040435436, 0.11032766486128945]",9
2405,"[0.4112040690195584, 0.40080188026659336]",16
10202,"[0.3639302181913621, 0.4566569888206322]",17
1857,"[0.5456338831684795, 0.34854140743239115]",14
7137,"[0.2145743214237711, 0.36084612195137916]",12
4121,"[0.349788467936827, 0.47117378681266864]",19
10142,"[0.36305081522944715, 0.45721000964468805]",17
617,"[0.3534962209462714, 0.35324208487892844]",12
2920,"[0.5732281218774192, 0.6641780727193741]",20
5976,"[0.27244854304317345, 0.3836582330901423]",15
1956,"[0.39513713932885397, 0.4110327664841642]",16
2001,"[0.3944003422467213, 0.3492326835066672]",13
677,"[0.33640728241386963, 0.5072583990058418]",22
807,"[0.3490279032221373, 0.36112263237323067]",15
8430,"[0.2203973950649453, 0.45416839484714333]",20
2246,"[0.49080192042472415, 0.2660030415979009]",12
3964,"[0.5268336740111379, 0.3242084888752084]",15
8806,"[0.35423301801151613, 0.415042167817131]",17
3476,"[0.4930360792867912, 0.5214986865563794]",17
10272,"[0.35962827399645536, 0.4580395410084788]",19
9840,"[0.1929219945863429, 0.4312180284778072]",17
3698,"[0.796952987611352, 0.36789713810153785]",15
2094,"[0.46891191709284546, 0.4762892299312777]",19
7096,"[0.20865617720170468, 0.2644822341991286]",6
9610,"[0.1856253267977914, 0.4050877920607061]",16
2227,"[0.4843846556149755, 0.2745748652057737]",12
4277,"[0.3441080001923231, 0.5344946771692907]",21
7354,"[0.15603460568745922, 0.3224111710152901]",9
5948,"[0.27259114892295583, 0.381860915230224]",15
7743,"[0.22106288919874278, 0.4321858150132293]",17
1274,"[0.34774445025343237, 0.40965021429631765]",15
924,"[0.3417312354504737, 0.36084612195137916]",14
2197,"[0.4791795408087087, 0.5267523849055615]",19
7879,"[0.14467367019845143, 0.5326973593093723]",26
2664,"[0.6301991728854616, 0.9142817641177448]",22
4398,"[0.4173598897191874, 0.2462325452763297]",9
9292,"[0.3287065646185282, 0.43356836720107583]",17
1686,"[0.5956647810958702, 0.25549564495847854]",14
4550,"[0.38451300090509083, 0.23890501864537778]",9
3086,"[0.6181965109121013, 0.3213051292689423]",15
6638,"[0.1980320387948295, 0.4619106871305198]",19
10523,"[0.21742643913763354, 0.22189962671914698]",5
4196,"[0.23924513952117707, 0.6402599198146159]",25
553,"[0.31962732329047755, 0.5365685054707079]",21
5800,"[0.35504111802509597, 0.40909719339367284]",16
6600,"[0.18919047392745347, 0.22590902805211371]",3
2955,"[0.7734943195343158, 0.2536983271182074]",14
4078,"[0.3461995531746078, 0.26227015068678566]",11
1590,"[0.5770071778351988, 0.5040785289580769]",17
11232,"[0.2243190569025072, 0.41670123046612356]",18
9742,"[0.19603555639343703, 0.4359187059243445]",17
10258,"[0.35896277986265784, 0.45582745745684145]",19
407,"[0.40637923658752445, 0.403843495064138]",15
223,"[0.27318534010841816, 0.3716300290519476]",14
2997,"[0.5964966487588951, 0.6260196322247837]",19
2365,"[0.4131292484726158, 0.35434812664492354]",14
1105,"[0.3045824024414704, 0.3795105765462498]",14
1125,"[0.2970242905427992, 0.38047836304237737]",14
9381,"[0.205732756573283, 0.41435089174285494]",17
5203,"[0.22458050101262683, 0.26959767729809037]",9
8746,"[0.37284308599018534, 0.4131065947659341]",17
4142,"[0.43601749299674675, 0.32725010367275315]",12
4321,"[0.4143176308435405, 0.47725701642740526]",17
4296,"[0.41443646907387777, 0.3889119314393244]",15
5331,"[0.2899415315823652, 0.4045347711777086]",16
6632,"[0.19294576221890003, 0.40494953684978036]",14
1092,"[0.30177782002649806, 0.37674547215090937]",14
10503,"[0.24711223082885794, 0.28549702749762057]",9
2493,"[0.3917621333778643, 0.23683119038325515]",11
6138,"[0.27534819603903804, 0.4226462048699344]",17
8888,"[0.3602937681302528, 0.4142126365319292]",17
1422,"[0.4307173076095877, 0.46467579152586025]",17
8372,"[0.1658981793965326, 0.34287294345043184]",11
11181,"[0.29578837287298443, 0.24319093043949053]",6
10160,"[0.3635261681845722, 0.457486520105834]",17
10929,"[0.27627513428295514, 0.15581363194753722]",2
6324,"[0.3414460236740211, 0.4042582607362098]",15
1261,"[0.3481009649613322, 0.41200055301958627]",15
556,"[0.3552787945026585, 0.45679524401191074]",18
2082,"[0.4845034938453128, 0.4168394856770493]",15
1957,"[0.3952084422771891, 0.403152218989862]",16
917,"[0.34981223558627206, 0.3442554956382784]",12
8576,"[0.19361125635269752, 0.40785289643639927]",15
6699,"[0.21060512430420708, 0.357666251883967]",12
10499,"[0.24585254550959812, 0.3036084612291409]",10
212,"[0.27805770783934225, 0.378681045182459]",14
10979,"[0.27418358130067044, 0.15484584545140964]",2
1235,"[0.31627608498893295, 0.40412000552528404]",15
2977,"[0.668298711804715, 0.452647587448371]",16
10539,"[0.2091552978062748, 0.21858150146045627]",4
9775,"[0.19394400342804022, 0.4359187059243445]",17
186,"[0.28694680800560834, 0.5322825936765951]",20
3794,"[0.8025621524075208, 0.18056131617679172]",20
6559,"[0.14400817606465394, 0.34135213601236497]",11
9095,"[0.39772781289882086, 0.40909719339367284]",17
1186,"[0.282383419683694, 0.21346605834184723]",8
8923,"[0.3576555592445079, 0.4140743813210034]",17
9085,"[0.3980367923247185, 0.40937370383517163]",17
3593,"[0.7672196606043495, 0.30623531039390833]",15
4546,"[0.4089936778069364, 0.2445734826273371]",28
11078,"[0.27587108427616525, 0.15429282454876486]",2
5217,"[0.35979464752568274, 0.48499930871078173]",19
3078,"[0.6156058373421344, 0.29199502280407624]",14
5365,"[0.32283595569535184, 0.4173925065403996]",17
3632,"[0.7649379664433924, 0.30955343561330456]",15
3749,"[0.7825022579309192, 0.3553159131803456]",15
2079,"[0.4819841232067931, 0.3756394303849143]",15
9835,"[0.19498977990229466, 0.4312180284778072]",17
8619,"[0.22170461568309524, 0.41614820960277327]",17
2948,"[0.7518182250305546, 0.3152218996345584]",15
9287,"[0.328659029336526, 0.43522742985006846]",17
2006,"[0.39851214526295564, 0.39941932807874675]",15
384,"[0.35373389742383393, 0.411447532156236]",15
9281,"[0.32991871465578587, 0.4345361537364979]",17
8,"[0.31016779958819407, 0.4833402461010836]",20
996,"[0.18179873555800968, 0.13576662516482]",20
2940,"[0.6902600180680408, 0.473662380746863]",17
7266,"[0.14838142320789582, 0.44919120693946]",20
6241,"[0.27235347244539326, 0.37522466471284255]",14
1502,"[0.4869040262366073, 0.4569334992228365]",17
10147,"[0.3637876122946918, 0.457486520105834]",17
9372,"[0.1976992917194868, 0.4229227153114332]",18
2404,"[0.41103769549033103, 0.407299875573049]",16
7124,"[0.21445548319343383, 0.30194939858014835]",7
6033,"[0.33671626182287934, 0.43025024194238515]",17
11133,"[0.2782716166674597, 0.20655329738296704]",4
605,"[0.37293815658796553, 0.26379095812485254]",9
9554,"[0.17925559728693288, 0.38434950920371286]",15
1913,"[0.4716214289100376, 0.41974284526366823]",15
1976,"[0.39979559823166055, 0.2033734273352021]",11
595,"[0.38907638922700516, 0.2394580395283753]",9
4868,"[0.34372771783497824, 0.30844739388660397]",12
398,"[0.34874269144568465, 0.42140190791266086]",16
275,"[0.2716404430295936, 0.36430250242099566]",13
11178,"[0.2948376669627343, 0.2420848886931427]",6
6476,"[0.23503826590716256, 0.4337066224120016]",19
6592,"[0.19463326519439483, 0.2369694455941809]",4
4353,"[0.3404477824817688, 0.5798423890446127]",23
1294,"[0.3556353092105583, 0.41269182913315683]",16
7171,"[0.095165660508188, 0.3069265864681844]",9
9994,"[0.36283690640132965, 0.4559657127070617]",17
10487,"[0.24715976612774804, 0.37052398726630525]",14
7801,"[0.22441412748339945, 0.5184570717588347]",25
4185,"[0.188097162137421, 0.6668049218644942]",25
7279,"[0.18175120025911962, 0.3442554956382784]",12
7031,"[0.19503731520118475, 0.41296833955500833]",17
7211,"[0.20307078005498097, 0.3168809622442565]",9
10221,"[0.36504729761395166, 0.46135766622787505]",17
10652,"[0.2554546750916639, 0.19729019770081824]",4
835,"[0.38161334790922624, 0.04520945662510175]",4
10200,"[0.3640015211228093, 0.4569334992228365]",17
11234,"[0.2241764510058369, 0.41379787087950465]",18
10289,"[0.36238532109564964, 0.4207106318383848]",17
2983,"[0.6310785758473765, 0.5398866307293986]",17
9958,"[0.31420829965609326, 0.44753214432976196]",17
4437,"[0.329490896982663, 0.4854140743828535]",20
8776,"[0.35720397395571585, 0.4182220378648959]",17
8977,"[0.3617435946112972, 0.41324484997685984]",17
1721,"[0.7310928364370436, 0.5067053781424915]",17
5157,"[0.27891334315181215, 0.415042167817131]",15
2622,"[0.6377335171346876, 0.512788607737581]",17
8321,"[0.21588154204192106, 0.47794829254097576]",20
1114,"[0.3065788848259749, 0.37992534217902707]",14
5631,"[0.32352521747859436, 0.4872113922231246]",19
4772,"[0.34676997671062515, 0.416286464813699]",16
557,"[0.40728240718199654, 0.4480851652127595]",17
8838,"[0.35658601512080845, 0.4165629752551978]",17
9236,"[0.33738175595667685, 0.4350891745998482]",17
5212,"[0.26878832533261915, 0.44200193555872835]",16
8214,"[0.23114037171904572, 0.4384072998585389]",19
11035,"[0.2737082283624333, 0.15429282454876486]",2
11280,"[0.23147311879438842, 0.41352136041835863]",17
8698,"[0.2192565479929107, 0.40826766210847104]",17
8852,"[0.3580358416187407, 0.41531867827827695]",17
2871,"[0.4919903027956488, 0.7265311765405741]",20
5833,"[0.36682987118722665, 0.399281072867821]",15
2401,"[0.41075248371387846, 0.4230609705616534]",17
9059,"[0.389884489240585, 0.41269182913315683]",17
3847,"[0.7927698816467825, 0.480713396916669]",17
6799,"[0.1738128060031036, 0.3524125535544322]",11
4601,"[0.26030327517314295, 0.4317710493411575]",19
7380,"[0.2363454865253125, 0.49357113231865446]",23
9540,"[0.17963587964427777, 0.382828701765646]",14
1634,"[0.5305651946531394, 0.38351997787921654]",15
855,"[0.3499310738166094, 0.12249412414970444]",4
2908,"[0.5111707943103354, 0.6627955205315275]",20
10726,"[0.2545039691983017, 0.20074657815078745]",4
3676,"[0.7934829110625822, 0.36471726807342014]",15
3462,"[0.4955792175747559, 0.42112539747116207]",17
6463,"[0.24428388078132854, 0.4309415180166612]",19
2272,"[0.48326757617549804, 0.27374533388127736]",12
2565,"[0.563483386415571, 0.43771602378426283]",16
10730,"[0.254171222122959, 0.20102308861193346]",4
485,"[0.34377525311698043, 0.3437024747749281]",14
6118,"[0.27715453724487016, 0.41324484997685984]",16
8269,"[0.1915197033704128, 0.3063735656048341]",9
5604,"[0.2763702048807353, 0.605557859789642]",20
3263,"[0.5571374245372697, 0.7277754735174949]",20
644,"[0.3252840233855364, 0.624775335247863]",25
